# PGC,Common,RAdeg,DEdeg,GLON,GLAT,SGL,SGB,T,Bmag,Ksmag,logK,Vh,VLS,D,e_D,PGC1,Primary,tile,dec,ra,GroupID,GroupSize,Separation,ra_diff,dec_diff,NUMBER,X_IMAGE,Y_IMAGE,ALPHA_J2000,DELTA_J2000,MAG_AUTO,MAGERR_AUTO,MAG_BEST,MAGERR_BEST,MAG_APER,MAGERR_APER,A_WORLD,ERRA_WORLD,B_WORLD,ERRB_WORLD,THETA_J2000,ERRTHETA_J2000,ISOAREA_IMAGE,MU_MAX,FLUX_RADIUS,FLAGS,separation_arcsec
22947,UGC04242,122.7468,72.7944,142.0099,31.6772,31.975,-0.6083,4.2,14.58,11.71,9.71,2432,2611,,,22947,0,CFIS_LSB.072.326.r,73.0,123.13093031399764,,,844.5151362557175,0.3841303139976588,0.205596923828125,2256,7201.876,1024.2103,122.7468133,72.794477,13.6841,3.0E-4,13.6593,3.0E-4,15.1641,1.0E-4,0.003175111,1.481179E-6,0.002310561,1.046694E-6,-18.05,-13.26,104086,17.3214,41.31,19,0.277561576815733
23608,NGC2551,126.2095,73.412,141.0438,32.5281,32.7109,0.3149,0.5,12.84,9.45,10.59,2344,2525,,,23608,0,CFIS_LSB.072.327.r,73.5,126.75371479498376,525.0,4.0,641.544671935964,0.544214794983759,0.0879974365234375,7908,8009.6387,3308.9021,126.2097113,73.4120288,12.0772,1.0E-4,12.0772,1.0E-4,13.933,1.0E-4,0.00496156,1.025212E-6,0.002961714,6.168095E-7,57.97,59.83,259666,16.8213,55.941,50,0.2406449453408774
23809,PGC023809,127.2717,73.6291,140.7028,32.7635,32.9085,0.6293,4.8,16.42,13.02,9.32,2844,3025,,,23809,0,CFIS_LSB.072.327.r,73.5,126.75371479498376,525.0,4.0,703.1001283026106,0.517985205016231,0.1290969848632812,18272,2168.1138,7516.1318,127.2721886,73.6292037,15.2447,0.0011,15.2447,0.0011,17.5641,0.0011,0.002101846,2.273808E-6,0.001940726,2.13169E-6,-81.31,67.94,31214,20.6074,48.18,2,0.6206081303141069
28670,NGC3061,149.0502,75.8665,135.1188,36.799,36.4929,5.5781,5.3,13.11,11.12,9.96,2457,2646,,,28670,0,CFIS_LSB.072.332.r,76.0,148.80835779979486,,,525.119696252974,0.2418422002051272,0.1334991455078125,5885,3858.2783,2413.8848,149.0496336,75.8664303,13.0326,2.0E-4,13.0301,2.0E-4,16.352,3.0E-4,0.005849955,1.72677E-6,0.004443964,1.279765E-6,-9.94,-12.59,215316,18.9584,109.16,51,0.5575512655890584
19867,UGC03580,103.8786,69.563,145.717,25.6461,26.4941,-4.728,1.1,12.73,10.31,9.71,1201,1378,,,19867,0,CFIS_LSB.073.319.r,69.5,104.22395972561549,,,490.3760642060461,0.3453597256154808,0.0630035400390625,24587,7335.21,6233.8657,103.8788497,69.5633303,13.8781,6.0E-4,13.8781,6.0E-4,99.0,99.0,0.008382891,1.608245E-6,0.004409102,8.834011E-7,6.12,7.14,500974,17.5945,306.922,50,1.2298096962117122
20604,UGC03771,109.4733,70.5191,144.8934,27.6498,28.3589,-3.6803,3.0,14.53,12.52,9.54,2953,3130,,,20604,0,CFIS_LSB.073.321.r,70.5,109.34466740372874,,,169.1097981305087,0.1286325962712595,0.0190963745117187,20495,4164.7207,5370.2671,109.4739126,70.5190608,13.9107,5.0E-4,13.9343,4.0E-4,16.7084,7.0E-4,0.003505405,1.353031E-6,0.003127363,1.061535E-6,10.88,-3.7,95445,19.3621,75.194,51,0.7488884149169583
22067,UGC04050,118.2488,72.0413,143.1011,30.4371,30.8785,-1.7082,4.4,14.52,11.84,9.68,2498,2676,,,22067,0,CFIS_LSB.073.324.r,72.0,118.11648117874232,,,209.100782098617,0.1323188212576838,0.0412979125976562,20798,4203.4517,5803.0474,118.2497922,72.0413936,14.0162,3.0E-4,14.0162,3.0E-4,16.1874,3.0E-4,0.00237867,9.484146E-7,0.001983595,9.297885E-7,71.58,80.08,63996,18.9758,44.505,2,1.151726835239741
90836,PGC090836,124.8794,72.9678,141.6615,32.2574,32.5103,-0.2374,6.2,16.82,14.53,8.52,2239,2418,,,90836,0,CFIS_LSB.073.326.r,73.0,124.84108212391428,,,122.76031534517897,0.0383178760857134,0.0322036743164062,12571,4763.2749,4379.0718,124.8827868,72.9679544,16.1467,0.0013,16.1467,0.0013,17.7956,0.0012,0.003369482,5.147088E-6,5.182913E-4,8.141333E-7,-26.3,-26.06,15930,20.7426,37.024,18,3.6142697972928346
24723,NGC2633,132.0194,74.0988,139.68,33.8725,33.9082,1.6098,3.0,12.46,9.05,10.69,2160,2342,27.42,14.0,24723,0,CFIS_LSB.073.328.r,74.0,132.42036766683046,259.0,4.0,532.7889797549913,0.4009676668304678,0.0988006591796875,17943,7133.123,6923.7837,132.0186025,74.0989005,12.2217,2.0E-4,11.8804,1.0E-4,14.2021,2.0E-4,0.00609573,1.009613E-6,0.0043463,7.337733E-7,-4.12,-0.06,309627,17.1194,70.735,51,0.8658098666830419
26489,UGC04937,140.403,75.1253,137.4001,35.4452,35.2825,3.6357,7.0,14.84,13.02,9.37,3050,3236,,,26489,0,CFIS_LSB.073.330.r,75.0,141.02517063820395,,,732.6517644595428,0.6221706382039827,0.1252975463867187,22603,8096.6836,7433.9185,140.4026976,75.1247568,14.3984,6.0E-4,14.3984,6.0E-4,17.2653,7.0E-4,0.004258649,2.601176E-6,0.002179613,1.41217E-6,-16.1,-17.4,75119,20.3601,70.516,18,1.975388420748128
32059,NGC3329,161.1641,76.8094,131.6928,38.0794,37.6557,8.3539,2.9,12.53,9.5,10.39,1948,2143,43.45,14.0,32059,0,CFIS_LSB.073.334.r,77.0,162.2575191143818,432.0,2.0,1125.230791281308,1.0934191143818168,0.1905975341796875,2068,9831.8271,1356.4053,161.1647948,76.8096677,12.356,1.0E-4,12.356,1.0E-4,14.1384,2.0E-4,0.004292525,7.844179E-7,0.00292974,6.072912E-7,-40.37,-37.71,182465,16.577,42.013,50,1.1200571702268174
9545,NGC0963,37.63,-4.2155,173.1848,-57.0806,298.8696,-24.1099,10.0,14.16,11.3,9.42,1499,1540,,,9545,0,CFIS_LSB.075.172.r,-4.0,37.59157117804396,741.0,2.0,787.9757135187971,0.038428821956046,0.2154998779296875,1281,4254.2295,824.2641,37.6301588,-4.2154758,13.5809,3.0E-4,13.6596,3.0E-4,16.1072,4.0E-4,0.002788652,1.136137E-6,0.002459296,1.077862E-6,-81.67,-52.59,72297,18.8707,53.301,3,0.5767512376791579
9559,PGC009559,37.6694,-3.809,172.7282,-56.757,299.3102,-24.0397,7.8,15.05,12.15,9.15,1623,1666,,,9559,0,CFIS_LSB.075.172.r,-4.0,37.59157117804396,741.0,2.0,742.2483086902515,0.0778288219560465,0.1909999847412109,21603,3433.2932,8675.4727,37.6725955,-3.8103339,13.9178,8.0E-4,14.0695,7.0E-4,18.5226,0.0026,0.006348372,5.045204E-6,0.005511618,4.601218E-6,71.83,48.34,160530,20.3029,150.998,19,12.442378771663622
21451,UGC03921,114.5496,70.8521,144.5518,29.3345,29.978,-3.1182,6.1,16.07,14.06,8.78,2475,2650,54.2,25.0,21451,0,CFIS_LSB.075.322.r,71.0,115.18325575339657,752.0,2.0,916.0774577319986,0.6336557533965532,0.1479034423828125,6767,9010.4922,2168.7305,114.5522936,70.8528237,18.3214,0.0012,18.5015,0.0013,18.3725,0.0012,4.044885E-4,5.596418E-7,2.003687E-4,2.833947E-7,58.31,58.38,403,20.8142,8.079,3,4.11145211435831
21520,UGC03940,115.0014,71.1352,144.2222,29.4733,30.0705,-2.8129,9.9,,14.05,8.78,2458,2634,,,21520,0,CFIS_LSB.075.322.r,71.0,115.18325575339657,752.0,2.0,531.0524267246037,0.1818557533965474,0.1352005004882812,24106,6141.5947,7628.2646,115.0010618,71.1355357,17.028,0.0015,17.1186,0.0015,18.4978,0.0021,0.001489266,2.18328E-6,7.441964E-4,9.351135E-7,41.87,39.02,5659,21.5479,24.593,3,1.2710202920824414
26284,UGC04883,139.6341,74.3192,138.386,35.6633,35.5763,2.858,2.1,12.94,9.92,10.59,2966,3148,,,26284,0,CFIS_LSB.075.329.r,74.5,140.32415759411236,,,932.4111121066234,0.6900575941123748,0.1808013916015625,3842,8615.4482,1514.5266,139.6338804,74.31906,12.6323,1.0E-4,12.6323,1.0E-4,14.067,1.0E-4,0.002928076,5.466254E-7,0.001639593,3.130943E-7,27.8,27.45,92936,16.3846,34.763,18,0.5474227120923121
45546,UGC08245,197.1497,78.9371,121.8859,38.1564,37.9482,16.061,9.9,14.06,12.2,7.09,-58,160,4.72,9.0,45546,0,CFIS_LSB.075.338.r,79.0,196.5316149062942,,,482.2301613813272,0.6180850937057869,0.062896728515625,3015,2683.4045,3806.7151,197.1546451,78.9377859,13.7358,6.0E-4,13.7966,5.0E-4,17.8892,0.002,0.005692688,3.645931E-6,0.002502105,1.700254E-6,69.33,69.18,109037,20.1024,103.196,17,4.214939241214925
27845,NGC2977,145.9446,74.8596,136.7127,36.7942,36.5819,4.3049,3.0,12.7,9.88,10.63,3049,3233,,,27845,0,CFIS_LSB.076.330.r,75.0,146.8207255959384,,,963.3051292369474,0.8761255959383902,0.1404037475585937,4886,9435.7119,2316.6382,145.9443239,74.8598427,12.4361,1.0E-4,12.4361,1.0E-4,15.2408,3.0E-4,0.004581728,8.575118E-7,0.002255157,4.31243E-7,-33.5,-33.98,124966,17.3805,74.744,50,0.911472279667324
36386,NGC3901,175.705,77.3729,127.6987,39.1133,38.6952,11.4786,6.0,13.76,11.58,9.48,1686,1888,31.77,25.0,36386,0,CFIS_LSB.076.335.r,77.5,175.56859998312132,,,469.854646467705,0.1364000168786958,0.1270980834960937,4701,4418.2344,2542.7151,175.7059302,77.3731634,13.495,5.0E-4,13.495,5.0E-4,16.9069,8.0E-4,0.006137157,3.284245E-6,0.003065306,1.668496E-6,-14.17,-14.33,147546,19.9993,98.435,50,1.1979315030287128
26295,IC0529,139.6365,73.7599,138.9917,35.9307,35.8931,2.3968,5.2,11.94,9.93,10.37,2262,2442,29.51,14.0,26295,0,CFIS_LSB.077.328.r,74.0,139.67627822391705,,,865.2633130040829,0.0397782239170396,0.2400970458984375,1070,5220.3701,330.1195,139.6356189,73.7590208,12.8305,2.0E-4,12.8305,2.0E-4,99.0,99.0,0.01011996,1.301271E-6,0.004757219,6.429675E-7,-38.81,-41.87,445264,19.0777,187.305,58,3.287086465606992
91386,PGC091386,220.93,79.7678,116.999,36.0316,36.1415,20.1541,6.9,,13.52,8.92,2192,2425,,,91386,0,CFIS_LSB.077.340.r,80.0,221.71266360102985,,,971.415099336899,0.7826636010298103,0.2322006225585937,7,7758.6313,516.1996,220.9112983,79.767647,15.5582,0.002,15.5582,0.002,18.05,0.0023,0.003189862,6.118455E-6,4.870699E-4,1.0545E-6,0.84,0.42,12229,20.9312,89.544,18,11.972430703199745
24949,PGC024949,133.3148,73.1888,140.5494,34.5389,34.6548,0.9743,2.7,14.72,11.83,9.63,2329,2507,,,24949,0,CFIS_LSB.078.326.r,73.0,133.39184117349745,,,684.4375083024119,0.0770411734974629,0.1887969970703125,26663,5425.6484,8659.7314,133.3158973,73.1888361,15.0037,0.0017,13.9011,5.0E-4,18.7978,0.0018,0.008613425,5.933773E-6,0.002555283,1.762345E-6,87.6,89.0,112449,18.3885,69.746,51,1.149862333638125
27027,UGC05052,142.808,73.8106,138.3876,36.6721,36.5815,2.957,1.1,14.01,10.76,10.3,3115,3295,,,27027,0,CFIS_LSB.079.328.r,74.0,143.30423350246036,,,842.7126975661439,0.4962335024603703,0.1893997192382812,2685,7682.668,1347.7052,142.8077169,73.8109577,12.7997,2.0E-4,12.7997,2.0E-4,15.6227,3.0E-4,0.006744904,1.963438E-6,0.004484301,1.615811E-6,-41.75,-43.15,299452,17.3267,107.898,50,1.3186983789906996
38347,UGC07086,181.4837,77.5051,126.0951,39.3424,38.9671,12.7134,3.1,14.01,10.36,10.11,2008,2213,29.92,14.0,38347,0,CFIS_LSB.079.335.r,77.5,182.49893945613928,,,791.1011359169921,1.015239456139284,0.005096435546875,11398,9253.4062,5139.104,181.4843984,77.5052808,13.1974,4.0E-4,13.1974,4.0E-4,16.218,6.0E-4,0.007077123,3.358954E-6,0.001819634,1.013517E-6,71.33,71.95,130971,19.3823,94.001,18,0.8482546288288902
20611,PGC020611,109.5178,68.3427,147.3436,27.5085,28.5856,-5.8449,-5.0,14.6,11.13,10.0,2627,2794,,,20611,0,CFIS_LSB.080.317.r,68.5,109.14015311083864,,,755.4373824077475,0.3776468891613405,0.1573028564453125,4587,2297.002,1960.0939,109.5180953,68.3427065,13.5188,3.0E-4,13.5188,3.0E-4,14.9803,2.0E-4,0.00337857,1.287839E-6,0.002697345,1.044208E-6,-59.27,-59.65,138890,16.6811,38.045,50,0.3930313012892793
20526,UGC03749,108.9741,67.9839,147.7263,27.2756,28.4165,-6.221,5.8,13.7,12.61,8.76,1156,1322,27.67,14.0,20526,0,CFIS_LSB.082.316.r,68.0,109.4481536647146,,,642.1421853703807,0.474053664714603,0.0160980224609375,12535,8442.123,4695.6084,108.9743308,67.9836118,14.1875,4.0E-4,14.1875,4.0E-4,17.2006,7.0E-4,0.005893195,2.548578E-6,0.001255511,6.220291E-7,19.83,19.41,75231,20.5095,78.059,50,1.083264631585803
27386,UGC05110,144.3354,73.3847,138.5484,37.2644,37.1845,2.8881,9.9,16.16,12.62,9.24,2137,2314,,,27386,0,CFIS_LSB.082.327.r,73.5,144.35839740539816,,,415.7609236216725,0.022997405398172,0.1153030395507812,4938,5104.2939,2765.3542,144.3395763,73.3846863,15.1062,0.0017,15.1062,0.0017,18.5363,0.003,0.003263907,4.935605E-6,0.002983428,4.36546E-6,-57.92,-38.0,56329,21.468,75.115,18,4.299365112816535
38550,NGC4127,182.1099,76.804,126.1209,40.0569,39.6981,12.6648,5.1,12.71,10.17,10.11,1817,2020,31.62,14.0,38550,0,CFIS_LSB.082.334.r,77.0,182.2618707860179,,,716.4059542517842,0.1519707860178982,0.1959991455078125,1611,5697.3638,1258.2311,182.1042019,76.8068685,13.3881,4.0E-4,13.7298,5.0E-4,17.0016,0.001,0.005003629,3.74115E-6,0.002739834,1.85208E-6,-47.8,-43.06,77761,19.4156,79.168,19,11.338546448438166
23324,UGC04305,124.7682,70.7217,144.275,32.6874,33.2556,-2.3567,9.9,10.73,9.96,8.55,142,311,3.27,6.0,23324,0,CFIS_LSB.083.321.r,70.5,124.32338896588335,,,958.9627128203348,0.4448110341166398,0.2217025756835937,35052,2033.9218,9222.9473,124.7868754,70.7173286,12.2976,2.0E-4,12.2976,2.0E-4,99.0,99.0,0.01877028,1.775977E-6,0.01524411,1.374709E-6,41.0,26.88,1912347,17.3205,486.167,120,27.21149342899593
23635,UGC04378,126.3718,69.8997,145.1045,33.383,34.0553,-2.9305,10.0,,14.5,8.52,2226,2391,,,23635,0,CFIS_LSB.086.320.r,70.0,125.72358920701272,,,877.7514311476816,0.6482107929872711,0.1003036499023437,8555,667.3575,3055.9719,126.37412,69.8984918,18.2949,0.0084,19.4456,0.0044,19.349,0.0033,0.001602076,1.270798E-5,5.781305E-4,4.112212E-6,-35.95,-32.96,635,21.0864,64.759,3,5.211271003885116
2807126,PGC2807126,124.1604,69.347,145.9265,32.7321,33.5296,-3.7197,10.0,,15.7,7.45,1054,1217,,,2807126,0,CFIS_LSB.087.319.r,69.5,124.21211638532256,,,554.6726170675026,0.0517163853225639,0.1529998779296875,5081,5374.6641,2014.5396,124.1573046,69.345935,17.835,0.0087,18.0696,0.0056,20.4251,0.0104,0.00173831,9.407608E-6,0.001085148,5.906814E-6,63.86,63.66,7466,23.3182,47.679,3,5.490733417913193
49426,NGC5452,208.6026,78.2208,118.8787,38.4075,38.4519,18.3855,6.7,13.94,10.88,9.93,2066,2289,,,49426,0,CFIS_LSB.087.336.r,78.0,209.2234439963696,,,918.6221768050864,0.6208439963695866,0.2208023071289062,6822,7446.8506,9286.085,208.6049426,78.2205038,13.3616,5.0E-4,13.3616,5.0E-4,17.2671,0.0011,0.005188278,2.651661E-6,0.003956737,2.126167E-6,-70.47,-65.42,171906,20.0492,106.035,16,2.025090207139518
28070,PGC028070,146.6969,72.4506,139.0358,38.3621,38.3172,2.6173,,16.84,12.99,9.08,2100,2273,,,28070,0,CFIS_LSB.088.325.r,72.5,146.32241903061376,,,443.1908638689579,0.3744809693862407,0.0494003295898437,10970,2814.1877,4045.9668,146.6964886,72.4504186,16.1205,5.0E-4,16.1205,5.0E-4,16.3292,4.0E-4,4.880441E-4,4.977386E-7,4.564689E-4,4.871326E-7,31.61,-68.46,4543,18.2377,8.719,2,0.7911336562921355
30019,NGC3147,154.2237,73.4007,136.29,39.4633,39.2257,4.8432,3.9,11.03,7.49,11.53,2802,2981,39.26,8.0,30019,0,CFIS_LSB.088.327.r,73.5,154.92120697164682,72.0,2.0,799.6020836401385,0.697506971646817,0.0992965698242187,9708,8842.7197,3096.2251,154.2270806,73.4006098,12.7272,4.0E-4,12.7272,4.0E-4,99.0,99.0,0.01240237,8.094469E-7,0.01082622,6.954475E-7,-53.1,-39.12,1754573,16.7071,588.19,120,3.4918709790145344
28316,NGC2985,147.5925,72.2789,139.0132,38.6827,38.6345,2.6683,2.4,10.96,7.55,10.83,1322,1495,,,28316,0,CFIS_LSB.089.325.r,72.5,147.98517379232527,,,903.58126651419,0.3926737923252688,0.221099853515625,3839,7301.3584,773.6005,147.5949681,72.2815237,12.8905,6.0E-4,12.8905,6.0E-4,99.0,99.0,0.01618632,1.071978E-6,0.01410823,9.332152E-7,-8.62,8.62,2622648,16.2451,960.225,124,9.82483275883074
20509,UGC03748,108.8631,65.4417,150.5614,26.9636,28.5965,-8.7572,9.8,14.78,13.61,8.96,2480,2635,,,20509,0,CFIS_LSB.090.311.r,65.5,108.51394566200555,,,562.4520416094517,0.3491543379944346,0.0582962036132812,10119,2188.3521,3878.2656,108.8630348,65.4417139,15.3097,0.001,15.3097,0.001,17.93,0.0014,0.003753415,3.616417E-6,0.00123399,1.222932E-6,82.42,83.12,38581,21.1362,58.76,18,0.1096393839545302
41914,PGC041914,188.8195,75.9193,124.2366,41.1681,40.9186,14.0324,5.0,14.9,12.05,9.19,1482,1685,,,41914,0,CFIS_LSB.091.332.r,76.0,188.07722999696296,,,710.4022319379574,0.7422700030370493,0.0807037353515625,4934,1492.3827,3439.0928,188.821174,75.9183138,14.0768,6.0E-4,14.0768,6.0E-4,16.5665,7.0E-4,0.002398436,1.691593E-6,0.002035096,1.4865E-6,-20.54,-9.91,51271,19.1789,47.768,2,3.841161680863464
35608,NGC3752,173.1342,74.6276,129.7859,41.4339,41.0361,9.8573,2.0,13.06,10.65,9.95,1913,2103,28.97,14.0,35608,0,CFIS_LSB.093.329.r,74.5,174.00195541669936,,,949.920945094608,0.8677554166993673,0.1276016235351562,17973,9450.3633,7518.6519,173.1355924,74.628294,12.9268,2.0E-4,12.9268,2.0E-4,16.6058,7.0E-4,0.005196407,1.186699E-6,0.002316721,5.763422E-7,-29.63,-30.19,134548,18.676,79.81,48,2.8297806333714
48785,NGC5323,206.4023,76.8284,118.9448,39.8777,39.9827,18.1592,2.0,13.95,11.18,9.77,1979,2196,,,48785,0,CFIS_LSB.093.334.r,77.0,206.7116339402398,,,667.2300454824152,0.3093339402398101,0.171600341796875,3924,6365.6943,1668.6444,206.4023744,76.8279096,13.5547,2.0E-4,13.5547,2.0E-4,15.5751,3.0E-4,0.002894809,1.022915E-6,0.001300819,4.641178E-7,-16.09,-17.86,55733,18.6304,39.755,18,1.766494682634929
26462,PGC026462,140.2767,70.6983,142.2625,37.5246,37.7956,-0.0102,-4.0,15.06,10.78,9.25,839,1004,,,26462,0,CFIS_LSB.094.321.r,70.5,140.79998268425345,,,949.3161601919202,0.523282684253445,0.19830322265625,25596,8353.8701,8854.6533,140.2763979,70.698162,13.8503,3.0E-4,13.8503,3.0E-4,15.185,2.0E-4,0.004326475,2.543263E-6,0.003323813,2.016526E-6,33.87,29.95,182362,17.6566,34.301,50,0.6132213055051492
25448,UGC04739,135.9516,69.4872,144.405,36.6802,37.2172,-1.8263,3.8,14.53,10.88,9.96,2200,2360,,,25448,0,CFIS_LSB.095.319.r,69.5,135.63392019086947,,,403.27511740204113,0.3176798091305386,0.0128021240234375,11656,2837.5708,4755.4404,135.9523589,69.4870897,14.4593,4.0E-4,14.4593,4.0E-4,15.7978,3.0E-4,0.002287398,1.523522E-6,0.00136286,8.871097E-7,-77.1,-78.75,47650,18.1856,27.696,2,1.0364364704542508
38985,UGC07226,183.3267,75.0342,126.2233,41.8496,41.5295,12.5078,9.0,15.28,12.36,9.4,2268,2465,,,38985,0,CFIS_LSB.095.330.r,75.0,183.525906994923,169.0,2.0,222.56551810502523,0.1992069949230028,0.0342025756835937,13107,5994.8633,5663.3354,183.3271125,75.0341436,14.2439,0.0013,14.2439,0.0013,17.5766,0.0017,0.004029404,4.729687E-6,0.003621846,4.112218E-6,0.1,1.41,87922,19.6756,103.245,18,0.4339243896808789
42601,UGC07872,190.473,75.3065,123.7438,41.8068,41.6032,14.3545,9.9,16.43,14.58,8.37,1887,2089,,,42601,0,CFIS_LSB.095.331.r,75.5,189.71163523773973,,,980.9908617602016,0.7613647622602855,0.1934967041015625,3917,1150.1858,1214.1693,190.4946937,75.3033299,99.0,99.0,99.0,99.0,99.0,99.0,3.973102E-5,1.339018E-5,2.954474E-5,9.890856E-6,-45.18,-44.66,5,24.3975,-2.372,0,22.863310277439133
86602,PGC086602,108.0196,63.2047,152.9868,26.3024,28.4081,-11.0162,,15.17,11.67,9.44,1728,1874,,,86602,0,CFIS_LSB.098.306.r,63.0,107.93177396467806,554.0,2.0,750.674838865987,0.0878260353219388,0.2047004699707031,25524,4216.6948,8964.1289,108.0214357,63.2045292,18.201,0.0023,18.201,0.0023,18.3551,0.0017,4.414788E-4,1.81802E-6,3.254309E-4,1.295588E-6,-1.12,-0.12,1995,19.4144,6.128,0,3.0419501535651965
53774,UGC09730,226.012,77.6342,114.4741,37.227,37.7134,21.9934,6.6,15.17,12.78,9.2,2133,2366,,,53774,0,CFIS_LSB.098.335.r,77.5,226.3910894519196,,,565.4516865170746,0.3790894519196115,0.1342010498046875,3556,6574.7788,7617.981,226.0116089,77.6348308,14.0366,8.0E-4,14.0366,8.0E-4,17.5269,0.0014,0.004382023,3.613576E-6,0.0038399,3.095418E-6,36.78,36.39,119863,20.58,95.243,50,2.290808688069775
26341,NGC2787,139.8269,69.2033,144.0458,38.0465,38.5209,-1.3265,-1.0,11.02,7.28,10.48,696,854,7.41,13.0,26341,0,CFIS_LSB.100.318.r,69.0,139.52140548126675,,,830.3910694643472,0.3054945187332407,0.2033004760742187,28889,2894.2773,8944.2002,139.8274432,69.2032578,13.3414,6.0E-4,13.3414,6.0E-4,99.0,99.0,0.009425873,6.812222E-7,0.005377787,3.984589E-7,-69.63,-70.52,942101,16.4648,398.78,50,0.7107403359727448
3085814,PGC3085814,104.2999,61.1917,154.8191,24.2257,26.7205,-13.0982,9.0,16.37,14.03,8.6,1971,2112,,,3085814,0,CFIS_LSB.101.302.r,61.0,104.16459965117934,629.0,4.0,729.1718621394996,0.1353003488206496,0.1916999816894531,9233,3763.0,8712.1533,104.2970626,61.1914905,18.0855,0.0037,19.5233,0.0062,18.9396,0.0044,0.001122647,1.796548E-5,4.547495E-4,6.315031E-6,43.63,45.23,231,20.7129,23.752,3,4.979698349028963
29284,UGC05423,151.3785,70.3644,140.0335,40.8078,40.8341,2.1193,9.9,13.9,12.0,8.18,348,512,8.87,9.0,29284,0,CFIS_LSB.101.321.r,70.5,151.28508777776167,,,500.9746234398495,0.093412222238328,0.1355972290039062,5677,4403.7026,2370.0183,151.3766553,70.3642639,16.1166,0.0012,16.6489,0.0014,18.2858,0.0021,0.002193489,3.548854E-6,0.001115884,1.961632E-6,54.53,52.23,7269,20.9466,39.675,35,2.2847548505852373
20250,UGC03685,107.2747,61.5955,154.6915,25.7015,28.166,-12.6448,3.0,12.53,9.74,10.24,1797,1937,,,20250,0,CFIS_LSB.102.303.r,61.5,106.88266515792849,,,755.1885681137745,0.39203484207151,0.0955009460449218,23718,1382.472,6861.438,107.2750884,61.5954922,13.8805,0.0011,11.8724,1.0E-4,99.0,99.0,0.008892871,1.786632E-6,0.007733553,1.462183E-6,-79.25,72.23,676297,16.5404,382.996,55,0.665725940662769
27949,PGC027949,146.3139,69.3893,142.4067,39.9615,40.2243,0.2188,10.0,16.57,14.23,7.6,571,730,,,27949,0,CFIS_LSB.102.319.r,69.5,145.627998520723,,,954.185491271936,0.6859014792769926,0.1107025146484375,9812,324.7039,2900.8076,146.3133952,69.3903262,18.1936,0.0099,18.4115,0.0057,20.222,0.0088,0.00173198,9.405427E-6,8.684423E-4,4.38261E-6,-77.25,-73.47,5135,23.0071,31.166,3,3.7492949739133503
29506,UGC05455,152.2098,70.6336,139.5258,40.8514,40.8349,2.5059,9.9,,14.03,8.28,1292,1457,,,29506,0,CFIS_LSB.102.321.r,70.5,152.78295993397714,,,838.2072135563059,0.5731599339771378,0.1335983276367187,20948,8693.1582,7593.4844,152.2082726,70.632928,16.5847,0.0052,16.8464,0.003,19.5423,0.0062,0.003599294,1.061776E-5,0.001046933,2.939035E-6,-55.5,-56.01,15344,22.3606,73.559,19,3.0294224629850817
30484,UGC05612,156.0277,70.8822,138.1571,41.6162,41.4942,3.6064,8.0,12.06,9.79,9.79,1011,1178,,,30484,0,CFIS_LSB.102.322.r,71.0,156.64922782461932,770.0,2.0,844.7796045111176,0.6215278246193066,0.1177978515625,4365,8936.6816,2734.928,156.0289654,70.8820782,13.1937,6.0E-4,12.9092,4.0E-4,17.5662,0.0016,0.009128068,4.507048E-6,0.006987484,3.493186E-6,-1.04,-0.05,276407,19.0557,146.276,51,1.555062471700074
42595,NGC4648,190.435,74.4209,123.8175,42.6908,42.5082,14.2312,-4.9,12.84,8.91,10.41,1414,1613,,,42595,0,CFIS_LSB.102.329.r,74.5,190.84085432799284,,,484.05082084962254,0.4058543279928415,0.0791015625,11518,7112.7646,3476.3206,190.434906,74.4210026,11.7967,1.0E-4,11.7967,1.0E-4,13.365,1.0E-4,0.004745666,8.107907E-7,0.003917709,7.072575E-7,68.8,67.11,409612,16.2564,45.297,54,0.3803768915791706
58477,NGC6217,248.1635,78.1982,111.3165,33.3643,34.0072,25.1592,4.0,11.46,8.8,10.46,1362,1612,,,58477,0,CFIS_LSB.103.336.r,78.0,247.70131875432256,,,791.7160625180436,0.4621812456774137,0.1981964111328125,21099,3169.4141,8848.0234,248.163179,78.1981935,11.774,1.0E-4,11.1935,1.0E-4,14.2613,1.0E-4,0.007824035,1.187599E-6,0.0070134,9.29517E-7,-10.58,71.15,664868,17.1806,147.536,51,0.2375067745999132
42139,NGC4589,189.3543,74.1919,124.2348,42.901,42.6999,13.9097,-4.8,11.55,7.91,11.05,1980,2177,22.39,13.0,42139,0,CFIS_LSB.104.328.r,74.0,188.6536744842516,228.0,2.0,977.2195454297796,0.7006255157483849,0.1919021606445312,25765,1228.6615,8823.4795,189.3682554,74.196132,12.1612,2.0E-4,12.1612,2.0E-4,99.0,99.0,0.02336801,1.449799E-6,0.00912318,8.48883E-7,45.52,59.74,1968682,16.1093,869.301,120,20.478529562514822
24050,UGC04459,128.5302,66.18,149.2971,34.9492,36.2496,-6.0448,9.9,14.3,12.8,6.88,19,165,3.68,9.0,24050,0,CFIS_LSB.105.312.r,66.0,129.0761501176475,,,1026.861241941718,0.545950117647493,0.1800003051757812,22342,9272.8525,8542.8135,128.5301603,66.1818558,16.5196,0.0021,16.6642,0.0018,18.2326,0.0018,0.002377765,4.8412E-6,0.001089478,1.99863E-6,-31.34,-32.55,13382,20.6881,32.241,3,6.681129318220285
